timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.1905,1.01,0.0,0.0,-5.12,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.191,1.04,0.0,0.0,-5.1,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1915,1.0,0.0,0.0,-5.12,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.192,0.98,0.0,0.0,-5.15,0.0,0.0,-5.2,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1925,0.95,0.0,0.0,-5.18,0.0,0.0,-5.2,0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.193,0.98,0.0,0.0,-5.15,0.0,0.0,-5.2,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1935,0.97,0.0,0.0,-5.14,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.194,1.0,0.0,0.0,-5.12,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1945,0.98,0.0,0.0,-5.15,0.0,0.0,-5.2,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.195,0.99,0.0,0.0,-5.14,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1955,0.99,0.0,0.0,-5.14,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.196,0.98,0.0,0.0,-5.13,0.0,0.0,-5.1,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1965,0.97,0.0,0.0,-5.15,0.0,0.0,-5.2,1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.197,0.95,0.0,0.0,-5.17,0.0,0.0,-5.2,0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1975,0.94,0.0,0.0,-5.18,0.0,0.0,-5.2,0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.198,0.95,0.0,0.0,-5.15,0.0,0.0,-5.2,0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
