timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.169,-2.12,0.0,0.0,-1.7,0.0,0.0,-1.7,-2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1695,-2.19,0.0,0.0,-1.76,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.17,-2.2,0.0,0.0,-1.77,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1705,-2.19,0.0,0.0,-1.77,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.171,-2.23,0.0,0.0,-1.79,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1715,-2.24,0.0,0.0,-1.81,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.172,-2.26,0.0,0.0,-1.84,0.0,0.0,-1.8,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1725,-2.24,0.0,0.0,-1.83,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.173,-2.26,0.0,0.0,-1.85,0.0,0.0,-1.9,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1735,-2.27,0.0,0.0,-1.84,0.0,0.0,-1.8,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.174,-2.24,0.0,0.0,-1.82,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1745,-2.22,0.0,0.0,-1.8,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.175,-2.24,0.0,0.0,-1.82,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1755,-2.2,0.0,0.0,-1.79,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.176,-2.23,0.0,0.0,-1.82,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1765,-2.23,0.0,0.0,-1.82,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.177,-2.22,0.0,0.0,-1.8,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1775,-2.18,0.0,0.0,-1.77,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.178,-2.2,0.0,0.0,-1.79,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1785,-2.23,0.0,0.0,-1.81,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.179,-2.18,0.0,0.0,-1.78,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1795,-2.12,0.0,0.0,-1.72,0.0,0.0,-1.7,-2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.18,-2.13,0.0,0.0,-1.77,0.0,0.0,-1.8,-2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1805,-2.17,0.0,0.0,-1.78,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.181,-2.22,0.0,0.0,-1.82,0.0,0.0,-1.8,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1815,-2.24,0.0,0.0,-1.85,0.0,0.0,-1.9,-2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.182,-2.28,0.0,0.0,-1.87,0.0,0.0,-1.9,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1825,-2.29,0.0,0.0,-1.88,0.0,0.0,-1.9,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.183,-2.31,0.0,0.0,-1.9,0.0,0.0,-1.9,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1835,-2.31,0.0,0.0,-1.9,0.0,0.0,-1.9,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.184,-2.36,0.0,0.0,-1.96,0.0,0.0,-2.0,-2.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1845,-2.35,0.0,0.0,-1.96,0.0,0.0,-2.0,-2.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.185,-2.31,0.0,0.0,-1.94,0.0,0.0,-1.9,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1855,-2.26,0.0,0.0,-1.86,0.0,0.0,-1.9,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.186,-2.13,0.0,0.0,-1.76,0.0,0.0,-1.8,-2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1865,-1.78,0.0,0.0,-1.44,0.0,0.0,-1.4,-1.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.187,-1.37,0.0,0.0,-1.05,0.0,0.0,-1.1,-1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1875,-0.96,0.0,0.0,-0.53,0.0,0.0,-0.5,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.188,-0.3,0.0,0.0,-0.05,0.0,0.0,-0.1,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1885,-0.38,0.0,0.0,-0.09,0.0,0.0,-0.1,-0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.189,-0.4,0.0,0.0,-0.13,0.0,0.0,-0.1,-0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1895,-0.47,0.0,0.0,-0.21,0.0,0.0,-0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.19,-0.35,0.0,0.0,-0.13,0.0,0.0,-0.1,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1905,-0.24,0.0,0.0,-0.12,0.0,0.0,-0.1,-0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.191,-0.13,0.0,0.0,-0.22,0.0,0.0,-0.2,-0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1915,2.27,0.0,0.0,-0.61,0.0,0.0,-0.6,2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.192,14.26,0.0,0.0,-4.44,0.0,0.0,-4.4,14.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1925,27.31,0.0,0.0,-10.93,0.0,0.0,-10.9,27.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.193,44.19,0.0,0.0,-26.36,0.0,0.0,-26.4,44.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1935,53.99,0.0,0.0,-43.42,0.0,0.0,-43.4,54.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.194,57.96,0.0,0.0,-44.34,0.0,0.0,-44.3,58.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1945,58.85,0.0,0.0,-37.46,0.0,0.0,-37.5,58.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.195,50.56,0.0,0.0,-31.13,0.0,0.0,-31.1,50.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1955,28.39,0.0,0.0,2.4,0.0,0.0,2.4,28.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.196,8.68,-0.19,0.0,28.99,0.0,0.0,29.0,8.7,0.0 (cmd -0.2),0.0 (cmd 0.0)
0.1965,-15.7,-0.92,0.0,49.16,0.0,0.0,49.2,-15.7,0.0 (cmd -0.9),0.0 (cmd 0.0)
0.197,-33.97,-2.24,0.0,58.34,0.0,0.0,58.3,-34.0,0.0 (cmd -2.2),0.0 (cmd 0.0)
0.1975,-43.6,-3.92,0.0,62.03,0.0,0.0,62.0,-43.6,0.0 (cmd -3.9),0.0 (cmd 0.0)
0.198,-51.37,-5.56,0.0,65.78,0.0,0.0,65.8,-51.4,0.0 (cmd -5.6),0.0 (cmd 0.0)
0.1985,-57.59,-6.44,0.0,65.08,0.0,0.0,65.1,-57.6,0.0 (cmd -6.4),0.0 (cmd 0.0)
0.199,-54.27,-6.59,0.0,57.54,-4.5,0.0,57.5,-54.3,0.0 (cmd -6.6),0.0 (cmd -4.5)
0.1995,-45.23,-1.04,0.0,35.76,-5.19,0.0,35.8,-45.2,0.0 (cmd -1.0),0.0 (cmd -5.2)
0.2,-23.46,-0.46,0.0,8.59,-3.06,0.0,8.6,-23.5,0.0 (cmd -0.5),0.0 (cmd -3.1)
0.2005,8.53,-0.2,0.0,-6.16,-1.26,0.0,-6.2,8.5,0.0 (cmd -0.2),0.0 (cmd -1.3)
0.201,29.42,-0.09,0.0,-24.13,-3.29,0.0,-24.1,29.4,0.0 (cmd -0.1),0.0 (cmd -3.3)
0.2015,38.4,-0.04,0.0,-34.28,-5.09,0.0,-34.3,38.4,0.0 (cmd -0.0),0.0 (cmd -5.1)
0.202,45.56,-0.01,0.0,-38.54,-6.5,0.0,-38.5,45.6,0.0 (cmd -0.0),0.0 (cmd -6.5)
0.2025,48.27,0.0,0.0,-43.01,-7.57,0.0,-43.0,48.3,0.0 (cmd 0.0),0.0 (cmd -7.6)
0.203,48.42,0.0,0.0,-43.49,-8.17,0.0,-43.5,48.4,0.0 (cmd 0.0),0.0 (cmd -8.2)
0.2035,41.78,-4.5,0.0,-33.31,-3.7,0.0,-33.3,41.8,0.0 (cmd -4.5),0.0 (cmd -3.7)
