timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.8295,-8.21,0.0,0.0,-10.35,0.0,0.0,-10.3,-8.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.83,-8.23,0.0,0.0,-10.36,0.0,0.0,-10.4,-8.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8305,-8.21,0.0,-0.01,-10.38,0.0,-0.01,-10.4,-8.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.831,-8.21,0.0,0.0,-10.37,0.0,0.0,-10.4,-8.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8315,-8.2,0.0,-0.01,-10.35,0.0,-0.01,-10.3,-8.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.832,-8.23,0.0,-0.01,-10.36,0.0,0.0,-10.4,-8.2,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8325,-8.29,0.0,0.0,-10.37,0.0,-0.01,-10.4,-8.3,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.833,-8.29,0.0,0.0,-10.4,0.0,-0.01,-10.4,-8.3,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.8335,-8.23,0.0,0.0,-10.38,0.0,-0.02,-10.4,-8.2,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.834,-8.15,0.0,-0.01,-10.34,0.0,0.0,-10.3,-8.2,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8345,-8.1,0.0,0.0,-10.32,0.0,0.0,-10.3,-8.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.835,-8.03,0.0,-0.01,-10.31,0.0,-0.01,-10.3,-8.0,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.8355,-7.99,0.0,-0.03,-10.33,0.0,-0.01,-10.3,-8.0,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.836,-7.97,0.0,0.0,-10.36,0.0,0.0,-10.4,-8.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8365,-7.97,0.0,-0.01,-10.37,0.0,0.0,-10.4,-8.0,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.837,-7.98,0.0,0.0,-10.39,0.0,0.0,-10.4,-8.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8375,-7.99,0.0,-0.01,-10.41,0.0,-0.02,-10.4,-8.0,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.838,-7.97,0.0,0.0,-10.38,0.0,-0.02,-10.4,-8.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.8385,-7.91,0.0,-0.01,-10.36,0.0,-0.01,-10.4,-7.9,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.839,-7.87,0.0,-0.01,-10.37,0.0,-0.02,-10.4,-7.9,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.8395,-7.86,0.0,0.0,-10.37,0.0,0.0,-10.4,-7.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.84,-7.88,0.0,0.0,-10.37,0.0,-0.01,-10.4,-7.9,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.8405,-7.94,0.0,0.0,-10.39,0.0,0.0,-10.4,-7.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.841,-8.02,0.0,-0.01,-10.39,0.0,0.0,-10.4,-8.0,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8415,-8.07,0.0,0.0,-10.4,0.0,-0.01,-10.4,-8.1,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.842,-7.99,0.0,0.0,-10.5,0.0,-0.01,-10.5,-8.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.8425,-7.87,0.0,0.0,-10.65,0.0,-0.01,-10.7,-7.9,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.843,-7.61,0.0,-0.01,-11.32,0.0,0.02,-11.3,-7.6,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8435,-7.46,0.0,-0.02,-11.55,0.0,0.0,-11.6,-7.5,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.844,-7.48,0.0,0.0,-11.86,0.0,-0.02,-11.9,-7.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.8445,-7.78,0.0,0.0,-12.16,0.0,-0.01,-12.2,-7.8,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.845,-8.59,0.0,0.01,-12.47,0.0,0.03,-12.5,-8.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.8455,-10.22,0.0,0.03,-12.91,0.0,0.0,-12.9,-10.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.846,-11.78,0.0,0.08,-13.26,0.0,0.03,-13.3,-11.8,0.1 (cmd 0.0),0.0 (cmd 0.0)
0.8465,-16.68,0.0,0.09,-13.44,0.0,-0.01,-13.4,-16.7,0.1 (cmd 0.0),-0.0 (cmd 0.0)
0.847,-21.32,0.0,0.15,-13.31,0.0,-0.03,-13.3,-21.3,0.1 (cmd 0.0),-0.0 (cmd 0.0)
0.8475,-32.9,-0.29,-0.09,-13.11,0.0,-0.01,-13.1,-32.9,-0.1 (cmd -0.3),-0.0 (cmd 0.0)
0.848,-39.45,-0.51,-0.51,-12.7,0.0,-0.01,-12.7,-39.5,-0.5 (cmd -0.5),-0.0 (cmd 0.0)
0.8485,-46.02,-0.65,-0.75,-12.24,0.0,0.0,-12.2,-46.0,-0.8 (cmd -0.7),0.0 (cmd 0.0)
