timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.26839999999999997,-0.98,0.0,0.0,-1.23,0.0,0.0,-1.2,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2689,-0.98,0.0,-0.01,-1.25,0.0,0.0,-1.2,-1.0,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.26940000000000003,-0.98,0.0,0.0,-1.28,0.0,0.0,-1.3,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2699,-0.98,0.0,0.0,-1.29,0.0,-0.01,-1.3,-1.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2704,-0.97,0.0,0.0,-1.32,0.0,0.0,-1.3,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2709,-0.98,0.0,0.0,-1.35,0.0,0.0,-1.4,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2714,-0.97,0.0,0.0,-1.39,0.0,0.0,-1.4,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.27190000000000003,-0.97,0.0,0.0,-1.41,0.0,0.0,-1.4,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2724,-0.98,0.0,0.0,-1.42,0.0,-0.01,-1.4,-1.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2729,-0.97,0.0,0.0,-1.45,0.0,0.0,-1.4,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2734,-0.99,0.0,-0.01,-1.49,0.0,0.0,-1.5,-1.0,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2739,-1.0,0.0,0.0,-1.52,0.0,0.0,-1.5,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.27440000000000003,-1.0,0.0,0.0,-1.53,0.0,-0.01,-1.5,-1.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2749,-1.01,0.0,-0.01,-1.57,0.0,-0.01,-1.6,-1.0,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2754,-1.03,0.0,-0.01,-1.6,0.0,-0.01,-1.6,-1.0,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2759,-1.04,0.0,0.0,-1.63,0.0,-0.01,-1.6,-1.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2764,-1.03,0.0,0.0,-1.64,0.0,0.0,-1.6,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.27690000000000003,-1.05,0.0,0.0,-1.67,0.0,-0.01,-1.7,-1.1,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2774,-1.05,0.0,0.0,-1.73,0.0,-0.01,-1.7,-1.1,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2779,-1.08,0.0,0.0,-1.76,0.0,0.0,-1.8,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2784,-1.09,0.0,-0.01,-1.8,0.0,-0.01,-1.8,-1.1,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.2789,-1.18,0.0,-0.01,-1.95,0.0,-0.01,-1.9,-1.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.27940000000000004,-1.43,0.0,-0.01,-2.67,0.0,0.0,-2.7,-1.4,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2799,-2.12,0.0,0.11,-3.75,0.0,0.08,-3.8,-2.1,0.1 (cmd 0.0),0.1 (cmd 0.0)
0.2804,-4.11,0.0,0.12,-7.67,0.0,0.18,-7.7,-4.1,0.1 (cmd 0.0),0.2 (cmd 0.0)
0.2809,-5.12,0.0,0.1,-14.41,0.0,0.25,-14.4,-5.1,0.1 (cmd 0.0),0.2 (cmd 0.0)
0.2814,-9.04,0.0,0.05,-24.6,0.0,0.03,-24.6,-9.0,0.1 (cmd 0.0),0.0 (cmd 0.0)
0.28190000000000004,-12.63,0.0,-0.36,-34.14,0.0,-0.33,-34.1,-12.6,-0.4 (cmd 0.0),-0.3 (cmd 0.0)
0.2824,-14.16,0.0,-0.07,-41.62,0.0,-0.13,-41.6,-14.2,-0.1 (cmd 0.0),-0.1 (cmd 0.0)
