timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.38659999999999994,5.45,0.0,0.0,0.86,0.0,-0.01,0.9,5.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3871,5.45,0.0,-0.01,0.86,0.0,-0.01,0.9,5.5,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.38759999999999994,5.44,0.0,0.0,0.87,0.0,0.0,0.9,5.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.3881,5.44,0.0,-0.01,0.87,0.0,0.0,0.9,5.4,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.3886,5.43,0.0,0.0,0.86,0.0,0.0,0.9,5.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.38909999999999995,5.44,0.0,0.0,0.86,0.0,0.0,0.9,5.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.3896,5.43,0.0,0.0,0.87,0.0,0.0,0.9,5.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.39009999999999995,5.46,0.0,-0.01,0.89,0.0,-0.02,0.9,5.5,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3906,5.44,0.0,0.0,0.88,0.0,-0.01,0.9,5.4,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3911,5.45,0.0,0.0,0.88,0.0,-0.01,0.9,5.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.39159999999999995,5.45,0.0,0.0,0.89,0.0,-0.01,0.9,5.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3921,5.46,0.0,0.0,0.91,0.0,-0.02,0.9,5.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.39259999999999995,5.48,0.0,0.0,0.92,0.0,0.0,0.9,5.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.3931,5.48,0.0,-0.01,0.93,0.0,-0.01,0.9,5.5,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3936,5.5,0.0,0.0,0.96,0.0,0.01,1.0,5.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.39409999999999995,5.51,0.0,0.0,0.97,0.0,-0.02,1.0,5.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3946,5.51,0.0,0.0,0.99,0.0,0.0,1.0,5.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.39509999999999995,5.51,0.0,-0.02,1.02,0.0,-0.02,1.0,5.5,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3956,5.52,0.0,-0.01,1.05,0.0,-0.01,1.1,5.5,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3961,5.49,0.0,0.0,1.06,0.0,0.0,1.1,5.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.39659999999999995,5.49,0.0,0.0,1.05,0.0,-0.01,1.1,5.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3971,5.5,0.0,-0.01,1.06,0.0,0.0,1.1,5.5,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.39759999999999995,5.52,0.0,-0.01,1.0,0.0,0.01,1.0,5.5,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.3981,5.4,0.0,0.0,0.83,0.0,-0.01,0.8,5.4,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.3986,5.36,0.0,0.04,0.64,0.0,0.0,0.6,5.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.39909999999999995,5.26,0.0,-0.03,0.59,0.0,-0.06,0.6,5.3,-0.0 (cmd 0.0),-0.1 (cmd 0.0)
0.3996,5.27,0.0,-0.01,0.69,0.0,-0.01,0.7,5.3,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.40009999999999996,5.21,0.0,0.0,0.76,0.0,0.0,0.8,5.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4006,5.07,0.0,-0.05,0.87,0.0,-0.01,0.9,5.1,-0.1 (cmd 0.0),-0.0 (cmd 0.0)
0.4011,4.93,0.0,0.0,1.14,0.0,0.0,1.1,4.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.40159999999999996,4.89,0.0,-0.01,1.66,0.0,-0.03,1.7,4.9,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.4021,4.9,0.0,0.0,1.96,0.0,0.0,2.0,4.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.40259999999999996,4.81,0.0,0.0,2.28,0.0,0.0,2.3,4.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4031,4.64,0.0,-0.05,2.36,0.0,-0.02,2.4,4.6,-0.1 (cmd 0.0),-0.0 (cmd 0.0)
0.4036,4.53,0.0,0.0,2.42,0.0,-0.01,2.4,4.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.40409999999999996,4.41,0.0,0.06,2.64,0.0,0.0,2.6,4.4,0.1 (cmd 0.0),0.0 (cmd 0.0)
0.4046,4.28,0.0,0.02,2.73,0.0,-0.01,2.7,4.3,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.40509999999999996,4.18,0.0,0.02,2.78,0.0,0.0,2.8,4.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4056,4.14,0.0,0.0,2.79,0.0,-0.01,2.8,4.1,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.4061,4.11,0.0,-0.01,2.83,0.0,-0.01,2.8,4.1,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.40659999999999996,4.09,0.0,0.0,2.79,0.0,0.0,2.8,4.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4071,4.08,0.0,0.0,2.78,0.0,-0.01,2.8,4.1,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.40759999999999996,4.11,0.0,-0.01,2.76,0.0,0.0,2.8,4.1,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4081,4.1,0.0,0.0,2.73,0.0,-0.01,2.7,4.1,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.4086,4.11,0.0,-0.01,2.78,0.0,-0.01,2.8,4.1,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.40909999999999996,4.06,0.0,0.0,2.79,0.0,-0.01,2.8,4.1,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.4096,4.1,0.0,0.0,2.82,0.0,0.0,2.8,4.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41009999999999996,4.04,0.0,0.0,2.87,0.0,0.0,2.9,4.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4106,4.04,0.0,0.0,2.89,0.0,-0.01,2.9,4.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.4111,4.06,0.0,0.0,2.91,0.0,0.0,2.9,4.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41159999999999997,4.11,0.0,-0.01,2.93,0.0,0.0,2.9,4.1,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4121,4.17,0.0,-0.01,2.98,0.0,-0.01,3.0,4.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.41259999999999997,4.23,0.0,-0.01,3.01,0.0,-0.01,3.0,4.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.4131,4.42,0.0,0.0,3.07,0.0,-0.01,3.1,4.4,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.4136,4.76,0.0,-0.01,3.14,0.0,-0.01,3.1,4.8,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.41409999999999997,5.1,0.0,-0.01,3.27,0.0,0.0,3.3,5.1,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4146,5.32,0.0,0.0,3.31,0.0,-0.01,3.3,5.3,0.0 (cmd 0.0),-0.0 (cmd 0.0)
