timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.228,-1.46,0.0,0.0,-1.76,0.0,0.0,-1.8,-1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2285,-1.45,0.0,0.0,-1.76,0.0,0.0,-1.8,-1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.229,-1.45,0.0,0.0,-1.77,0.0,0.0,-1.8,-1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2295,-1.46,0.0,0.0,-1.75,0.0,0.0,-1.8,-1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.23,-1.49,0.0,0.0,-1.74,0.0,0.0,-1.7,-1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2305,-1.51,0.0,0.0,-1.82,0.0,0.0,-1.8,-1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.231,-1.62,0.0,0.0,-2.01,0.0,0.0,-2.0,-1.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2315,-1.58,0.0,0.0,-1.96,0.0,0.0,-2.0,-1.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.232,-1.6,0.0,0.0,-1.95,0.0,0.0,-1.9,-1.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2325,-1.6,0.0,0.0,-1.96,0.0,0.0,-2.0,-1.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.233,-1.58,0.0,0.0,-1.95,0.0,0.0,-1.9,-1.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2335,-1.51,0.0,0.0,-1.88,0.0,0.0,-1.9,-1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.234,-1.44,0.0,0.0,-1.79,0.0,0.0,-1.8,-1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2345,-1.43,0.0,0.0,-1.81,0.0,0.0,-1.8,-1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.235,-1.46,0.0,0.0,-1.83,0.0,0.0,-1.8,-1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2355,-1.54,0.0,0.0,-1.9,0.0,0.0,-1.9,-1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.236,-1.55,0.0,0.0,-1.93,0.0,0.0,-1.9,-1.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2365,-1.71,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.237,-1.96,0.0,0.0,-2.19,0.0,0.0,-2.2,-2.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2375,-3.73,0.0,0.0,-3.79,0.0,0.0,-3.8,-3.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.238,-5.13,0.0,0.0,-5.51,0.0,0.0,-5.5,-5.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2385,-6.64,0.0,0.0,-6.49,0.0,0.0,-6.5,-6.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.239,-7.38,0.0,0.0,-7.1,0.0,0.0,-7.1,-7.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2395,-8.31,0.0,0.0,-7.84,0.0,0.0,-7.8,-8.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24,-7.99,0.0,0.0,-7.47,0.0,0.0,-7.5,-8.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2405,-6.83,0.0,0.0,-6.49,0.0,0.0,-6.5,-6.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.241,-6.83,0.0,0.0,-6.45,0.0,0.0,-6.5,-6.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2415,-6.76,0.0,0.0,-6.18,0.0,0.0,-6.2,-6.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.242,-4.98,0.0,0.0,-4.57,0.0,0.0,-4.6,-5.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2425,2.06,0.0,0.0,0.87,0.0,0.0,0.9,2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.243,3.94,0.0,0.0,3.6,0.0,0.0,3.6,3.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2435,2.07,0.0,0.0,3.5,0.0,0.0,3.5,2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.244,0.91,0.0,0.0,4.19,0.0,0.0,4.2,0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2445,0.21,0.0,0.0,7.48,0.0,0.0,7.5,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.245,2.23,0.0,0.0,7.69,0.0,0.0,7.7,2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2455,6.35,0.0,0.0,6.2,0.0,0.0,6.2,6.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.246,7.17,0.0,0.0,3.76,0.0,0.0,3.8,7.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2465,8.51,0.0,0.0,-2.11,0.0,0.0,-2.1,8.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.247,10.93,0.0,0.0,-14.9,0.0,0.0,-14.9,10.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2475,12.45,0.0,0.0,-25.42,0.0,0.0,-25.4,12.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.248,14.53,0.0,0.0,-29.28,0.0,0.0,-29.3,14.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2485,13.85,0.0,0.0,-20.88,0.0,0.0,-20.9,13.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.249,-16.16,-0.31,0.0,-2.85,0.0,0.0,-2.9,-16.2,0.0 (cmd -0.3),0.0 (cmd 0.0)
0.2495,-45.01,-0.54,0.0,13.86,0.0,0.0,13.9,-45.0,0.0 (cmd -0.5),0.0 (cmd 0.0)
0.25,-55.43,-0.41,0.0,22.13,0.0,0.0,22.1,-55.4,0.0 (cmd -0.4),0.0 (cmd 0.0)
0.2505,-67.19,-0.32,0.0,28.03,0.0,0.0,28.0,-67.2,0.0 (cmd -0.3),0.0 (cmd 0.0)
0.251,-69.86,-0.82,0.0,35.13,0.0,0.0,35.1,-69.9,0.0 (cmd -0.8),0.0 (cmd 0.0)
0.2515,-67.54,-1.96,0.0,36.76,0.0,0.0,36.8,-67.5,0.0 (cmd -2.0),0.0 (cmd 0.0)
