timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
1.453,-21.38,0.0,0.0,-1.77,0.0,0.0,-1.8,-21.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
1.4535,-21.67,-0.08,0.0,-1.71,0.0,0.0,-1.7,-21.7,0.0 (cmd -0.1),0.0 (cmd 0.0)
1.454,-21.61,0.0,0.0,-1.66,0.0,0.0,-1.7,-21.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
1.4545,-21.38,0.14,0.0,-1.65,0.0,0.0,-1.6,-21.4,0.0 (cmd 0.1),0.0 (cmd 0.0)
1.455,-21.22,0.29,0.0,-1.66,0.0,0.0,-1.7,-21.2,0.0 (cmd 0.3),0.0 (cmd 0.0)
1.4555,-20.88,0.68,0.0,-1.7,0.0,0.0,-1.7,-20.9,0.0 (cmd 0.7),0.0 (cmd 0.0)
1.456,-18.32,0.84,0.0,-2.04,0.0,0.0,-2.0,-18.3,0.0 (cmd 0.8),0.0 (cmd 0.0)
1.4565,-18.21,0.54,0.0,-2.8,0.0,0.0,-2.8,-18.2,0.0 (cmd 0.5),0.0 (cmd 0.0)
1.457,-17.55,0.48,0.0,-4.39,-1.38,0.0,-4.4,-17.6,0.0 (cmd 0.5),0.0 (cmd -1.4)
1.4575,-16.58,0.31,0.0,-6.26,-2.3,0.0,-6.3,-16.6,0.0 (cmd 0.3),0.0 (cmd -2.3)
1.458,-15.72,0.17,0.0,-9.39,-2.73,0.0,-9.4,-15.7,0.0 (cmd 0.2),0.0 (cmd -2.7)
1.4585,-14.76,0.09,0.0,-11.64,-2.94,0.0,-11.6,-14.8,0.0 (cmd 0.1),0.0 (cmd -2.9)
1.459,-14.2,0.06,0.0,-13.47,-3.01,0.0,-13.5,-14.2,0.0 (cmd 0.1),0.0 (cmd -3.0)
1.4595,-13.09,0.03,0.0,-14.97,-3.03,0.0,-15.0,-13.1,0.0 (cmd 0.0),0.0 (cmd -3.0)
1.46,-12.01,0.01,0.0,-15.85,-2.97,0.0,-15.8,-12.0,0.0 (cmd 0.0),0.0 (cmd -3.0)
1.4605,-10.64,0.0,0.0,-15.79,-1.5,0.0,-15.8,-10.6,0.0 (cmd 0.0),0.0 (cmd -1.5)
1.461,-9.94,0.0,0.0,-15.24,-0.66,0.0,-15.2,-9.9,0.0 (cmd 0.0),0.0 (cmd -0.7)
1.4615,-8.12,0.0,0.0,-14.6,-0.29,0.0,-14.6,-8.1,0.0 (cmd 0.0),0.0 (cmd -0.3)
1.462,-7.02,0.0,0.0,-14.5,-0.13,0.0,-14.5,-7.0,0.0 (cmd 0.0),0.0 (cmd -0.1)
1.4625,-5.26,0.0,0.0,-15.01,0.14,0.0,-15.0,-5.3,0.0 (cmd 0.0),0.0 (cmd 0.1)
