timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.144,-0.51,0.0,0.0,6.05,0.0,0.0,6.0,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1445,-2.8,0.0,0.0,-1.34,0.0,0.0,-1.3,-2.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.145,-1.02,0.0,0.0,-5.64,0.0,0.0,-5.6,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1455,-0.29,0.0,0.0,-5.23,0.0,0.0,-5.2,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.146,1.25,0.0,0.0,-5.33,0.0,0.0,-5.3,1.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1465,4.97,0.0,0.0,-6.06,0.0,0.0,-6.1,5.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.147,5.53,0.0,0.0,-5.88,0.0,0.0,-5.9,5.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1475,3.77,0.0,0.0,-6.49,0.0,0.0,-6.5,3.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.148,2.39,0.0,0.0,-6.11,0.0,0.0,-6.1,2.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1485,1.51,0.0,0.0,-5.23,0.0,0.0,-5.2,1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.149,-2.61,0.0,0.0,-1.77,0.0,0.0,-1.8,-2.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1495,-13.02,0.0,0.0,2.2,0.0,0.0,2.2,-13.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.15,-19.71,0.0,0.0,6.62,0.0,0.0,6.6,-19.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1505,-12.94,0.0,0.0,8.41,0.0,0.0,8.4,-12.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.151,4.57,0.0,0.0,-3.15,0.0,0.0,-3.1,4.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1515,22.37,0.0,0.0,-23.58,0.0,0.0,-23.6,22.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.152,40.08,0.0,0.0,-41.82,0.0,0.0,-41.8,40.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1525,54.24,0.0,0.0,-48.7,0.0,0.0,-48.7,54.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.153,60.74,0.0,0.0,-53.23,0.0,0.0,-53.2,60.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1535,61.01,0.0,0.0,-54.07,0.0,0.0,-54.1,61.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.154,53.7,0.0,0.0,-35.62,0.0,0.0,-35.6,53.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1545,25.81,0.0,0.0,-9.22,0.0,0.0,-9.2,25.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.155,0.85,0.0,0.0,11.68,0.0,0.0,11.7,0.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1555,-28.22,0.0,0.0,37.43,0.0,0.0,37.4,-28.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.156,-45.98,0.0,0.0,49.18,0.0,0.0,49.2,-46.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1565,-52.82,0.0,0.0,52.3,0.0,0.0,52.3,-52.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.157,-52.11,0.0,0.0,45.36,0.0,0.0,45.4,-52.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1575,-50.31,0.0,0.0,31.39,0.0,0.0,31.4,-50.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.158,-21.67,0.0,0.0,10.16,0.0,0.0,10.2,-21.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
