timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.1515,-0.2,0.0,-0.01,-0.13,0.0,-0.01,-0.1,-0.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.152,0.45,0.0,0.05,0.77,0.0,-0.02,0.8,0.5,0.1 (cmd 0.0),-0.0 (cmd 0.0)
0.1525,0.55,0.0,-0.01,0.8,0.0,-0.02,0.8,0.6,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.153,0.56,0.0,0.0,0.8,0.0,-0.01,0.8,0.6,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1535,0.55,0.0,0.0,0.8,0.0,0.0,0.8,0.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.154,0.54,0.0,0.0,0.78,0.0,-0.01,0.8,0.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1545,0.52,0.0,-0.01,0.77,0.0,-0.02,0.8,0.5,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.155,0.51,0.0,0.0,0.74,0.0,0.0,0.7,0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1555,0.5,0.0,-0.01,0.71,0.0,0.0,0.7,0.5,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.156,0.47,0.0,0.0,0.68,0.0,-0.01,0.7,0.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1565,0.41,0.0,-0.02,0.62,0.0,-0.01,0.6,0.4,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.157,0.37,0.0,0.0,0.58,0.0,-0.01,0.6,0.4,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1575,0.34,0.0,-0.01,0.56,0.0,-0.02,0.6,0.3,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.158,0.3,0.0,0.0,0.52,0.0,0.0,0.5,0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1585,0.26,0.0,-0.01,0.47,0.0,0.0,0.5,0.3,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.159,0.23,0.0,0.0,0.46,0.0,0.0,0.5,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1595,0.23,0.0,-0.02,0.47,0.0,-0.01,0.5,0.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.16,0.25,0.0,0.0,0.49,0.0,-0.02,0.5,0.2,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1605,0.27,0.0,-0.01,0.52,0.0,0.0,0.5,0.3,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.161,0.32,0.0,0.0,0.55,0.0,0.01,0.6,0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1615,0.33,0.0,-0.01,0.56,0.0,0.0,0.6,0.3,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.162,0.36,0.0,0.0,0.58,0.0,-0.01,0.6,0.4,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1625,0.39,0.0,-0.01,0.6,0.0,0.0,0.6,0.4,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.163,0.4,0.0,-0.01,0.61,0.0,-0.02,0.6,0.4,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1635,0.39,0.0,0.0,0.6,0.0,0.0,0.6,0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.164,0.39,0.0,-0.01,0.59,0.0,0.0,0.6,0.4,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1645,0.39,0.0,-0.01,0.6,0.0,-0.02,0.6,0.4,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.165,0.37,0.0,-0.01,0.56,0.0,-0.02,0.6,0.4,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1655,0.34,0.0,-0.01,0.53,0.0,0.01,0.5,0.3,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.166,0.31,0.0,-0.01,0.52,0.0,-0.01,0.5,0.3,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1665,0.3,0.0,0.0,0.47,0.0,-0.01,0.5,0.3,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.167,0.28,0.0,-0.02,0.46,0.0,-0.02,0.5,0.3,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1675,0.22,0.0,-0.01,0.42,0.0,-0.01,0.4,0.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.168,0.17,0.0,-0.02,0.35,0.0,-0.01,0.3,0.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1685,0.13,0.0,0.0,0.32,0.0,0.0,0.3,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.169,0.09,0.0,-0.01,0.29,0.0,-0.01,0.3,0.1,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1695,0.01,0.0,0.0,0.22,0.0,-0.02,0.2,0.0,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.17,0.0,0.0,-0.01,0.23,0.0,-0.01,0.2,0.0,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
