timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.1515,0.79,0.0,0.0,-97.0,0.0,-0.08,-97.0,0.8,0.0 (cmd 0.0),-0.1 (cmd 0.0)
0.152,-0.47,0.0,0.01,-97.0,0.0,0.0,-97.0,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1525,-0.54,0.0,-0.01,-97.0,0.0,-0.01,-97.0,-0.5,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.153,-0.56,0.0,-0.02,-97.0,0.0,-0.01,-97.0,-0.6,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1535,-0.61,0.0,-0.01,-97.0,0.0,0.0,-97.0,-0.6,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.154,-0.65,0.0,0.0,-97.0,0.0,0.0,-97.0,-0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1545,-0.72,0.0,0.0,-97.0,0.0,0.0,-97.0,-0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.155,-0.78,0.0,0.0,-97.0,0.0,-0.01,-97.0,-0.8,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1555,-0.85,0.0,-0.02,-97.0,0.0,0.0,-97.0,-0.8,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.156,-0.91,0.0,-0.01,-97.0,0.0,0.0,-97.0,-0.9,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1565,-0.94,0.0,0.0,-97.0,0.0,0.0,-97.0,-0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.157,-0.98,0.0,0.0,-97.0,0.0,0.0,-97.0,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1575,-1.04,0.0,-0.01,-97.0,0.0,-0.01,-97.0,-1.0,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.158,-1.12,0.0,-0.02,-97.0,0.0,0.0,-97.0,-1.1,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1585,-1.17,0.0,-0.01,-97.0,0.0,-0.01,-97.0,-1.2,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.159,-1.26,0.0,0.0,-97.0,0.0,0.0,-97.0,-1.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1595,-1.3,0.0,-0.02,-97.0,0.0,-0.01,-97.0,-1.3,-0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.16,-1.36,0.0,0.0,-97.0,0.0,0.0,-97.0,-1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1605,-1.46,0.0,0.0,-97.0,0.0,-0.02,-97.0,-1.5,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.161,-1.89,-6.21,-2.87,-97.0,0.0,-0.01,-97.0,-1.9,-2.9 (cmd -6.2),-0.0 (cmd 0.0)
0.1615,-2.68,-10.48,-9.23,-97.0,0.0,0.19,-97.0,-2.7,-9.2 (cmd -10.5),0.2 (cmd 0.0)
0.162,-6.4,-12.0,-12.17,-97.0,0.0,-0.23,-97.0,-6.4,-12.2 (cmd -12.0),-0.2 (cmd 0.0)
0.1625,-11.72,-12.0,-12.43,-97.0,0.0,-0.16,-97.0,-11.7,-12.4 (cmd -12.0),-0.2 (cmd 0.0)
0.163,-14.12,-12.0,-12.01,-97.0,0.0,-0.01,-97.0,-14.1,-12.0 (cmd -12.0),-0.0 (cmd 0.0)
0.1635,-14.42,-12.0,-12.0,-97.0,0.0,0.0,-97.0,-14.4,-12.0 (cmd -12.0),0.0 (cmd 0.0)
0.164,-13.7,-10.6,-11.99,-97.0,0.0,-0.05,-97.0,-13.7,-12.0 (cmd -10.6),-0.1 (cmd 0.0)
0.1645,-13.7,-4.36,-6.25,-97.0,0.0,0.03,-97.0,-13.7,-6.2 (cmd -4.4),0.0 (cmd 0.0)
0.165,-13.18,-1.93,-2.53,-97.0,0.0,-0.2,-97.0,-13.2,-2.5 (cmd -1.9),-0.2 (cmd 0.0)
0.1655,-11.22,-0.85,-1.04,-97.0,0.0,0.16,-97.0,-11.2,-1.0 (cmd -0.8),0.2 (cmd 0.0)
0.166,-9.89,-0.38,-0.52,-97.0,0.0,0.04,-97.0,-9.9,-0.5 (cmd -0.4),0.0 (cmd 0.0)
0.1665,-7.69,-0.16,-0.25,-97.0,0.0,0.08,-97.0,-7.7,-0.2 (cmd -0.2),0.1 (cmd 0.0)
0.167,-7.1,-0.07,-0.11,-97.0,0.0,-0.1,-97.0,-7.1,-0.1 (cmd -0.1),-0.1 (cmd 0.0)
0.1675,-5.14,-0.03,-0.03,-97.0,0.0,0.03,-97.0,-5.1,-0.0 (cmd -0.0),0.0 (cmd 0.0)
0.168,-4.1,-0.01,-0.04,-97.0,0.0,0.03,-97.0,-4.1,-0.0 (cmd -0.0),0.0 (cmd 0.0)
0.1685,-3.46,0.0,-0.02,-97.0,0.0,0.03,-97.0,-3.5,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.169,-3.04,0.0,0.06,-97.0,0.0,-0.02,-97.0,-3.0,0.1 (cmd 0.0),-0.0 (cmd 0.0)
0.1695,-2.81,0.0,-0.03,-97.0,0.0,-0.1,-97.0,-2.8,-0.0 (cmd 0.0),-0.1 (cmd 0.0)
0.17,-2.73,0.0,-0.03,-97.0,0.0,0.0,-97.0,-2.7,-0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1705,-2.3,0.0,0.0,-97.0,0.0,0.0,-97.0,-2.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.171,-1.72,0.0,0.0,-97.0,0.0,-0.12,-97.0,-1.7,0.0 (cmd 0.0),-0.1 (cmd 0.0)
0.1715,-1.26,0.0,0.0,-97.0,0.0,0.09,-97.0,-1.3,0.0 (cmd 0.0),0.1 (cmd 0.0)
0.172,-0.31,0.0,0.0,-97.0,0.0,-0.04,-97.0,-0.3,0.0 (cmd 0.0),-0.0 (cmd 0.0)
0.1725,-0.32,0.0,0.0,-97.0,0.0,-0.12,-97.0,-0.3,0.0 (cmd 0.0),-0.1 (cmd 0.0)
0.173,-0.6,3.21,1.32,-97.0,0.0,0.0,-97.0,-0.6,1.3 (cmd 3.2),0.0 (cmd 0.0)
0.1735,-0.48,3.53,4.78,-97.0,0.0,-0.13,-97.0,-0.5,4.8 (cmd 3.5),-0.1 (cmd 0.0)
